year,region,atc,gender,age_group,num_prescriptions,num_patients,per_1000,narcotic_class
2021,12,N05BA12,2,9,481,57,"11,1",IV
2021,12,N05CM02,1,12,240,22,"5,67",V
2021,12,N06BA07,1,12,84,21,"1,99",IV
2021,12,R05FB02,1,3,7,6,"0,16",III
2021,13,A07DA01,2,16,0,0,0,II
2021,13,A07DA02,2,12,3,2,"0,28",II
2021,13,N01AH51,3,3,0,0,0,II
2021,13,N01AX03,3,3,0,0,0,IV
2021,13,N02AJ06,2,15,730,209,"73,05",III
2021,13,N02BG10,1,99,50,15,"0,3",II
2021,13,N05BA02,2,9,0,0,0,IV
2021,13,N05BA05,3,17,0,0,0,IV
2021,13,N05BA06,2,1,0,0,0,IV
2021,13,N05BA08,3,8,0,0,0,IV
2021,13,N05CF01,2,6,789,159,"83,62",V
2021,13,N05CF02,1,17,1917,269,"406,23",IV
2021,13,N06BA01,1,12,4,1,"0,37",II
2021,13,N06BA02,1,3,34,12,"3,09",II
2021,13,N06BA07,3,14,23,4,"1,24",IV
2021,13,N06BA13,2,10,0,0,0,IV
2021,13,N07BC05,2,11,0,0,0,II
2021,13,N07BC05,3,4,0,0,0,II
2021,13,N07XX04,1,15,7,1,"0,74",II
2021,13,N07XX59,3,18,0,0,0,V
2021,14,M03BA52,3,10,0,0,0,IV
2021,14,N01AH02,3,13,0,0,0,II
2021,14,N01AH03,3,17,0,0,0,II
2021,14,N01AH06,1,1,0,0,0,II
2021,14,N01AX14,1,10,0,0,0,IV
2021,14,N02AA59,3,17,0,0,0,III
2021,14,N02AG02,2,99,1085,460,"1,26",II
2021,14,N02AG02,3,6,61,46,"0,48",II
2021,14,N02AJ13,1,8,0,0,0,III
2021,14,N02BG10,1,7,28,6,"0,42",II
2021,14,N02CA72,2,17,0,0,0,IV
2021,14,N03AE01,2,18,442,30,"15,77",IV
2021,14,N03AX24,3,4,0,0,0,II
2021,14,N05BA01,1,3,55,24,"1,03",IV
2021,14,N05BA06,3,5,317,34,"3,22",IV
2021,14,N05CC01,1,13,0,0,0,V
2021,14,N05CD05,3,7,0,0,0,IV
2021,14,N06AX27,2,99,0,0,0,IV
2021,14,N07BC05,3,6,0,0,0,II
2021,14,R05FA02,1,1,342,330,"6,64",III
2021,17,N01AH02,2,2,0,0,0,II
2021,17,N02AD01,3,17,0,0,0,III
2021,17,N02AE01,3,9,86,14,"5,72",IV
2021,17,N02AG02,2,6,1,1,"0,12",II
2021,17,N02AX01,3,7,0,0,0,II
2021,17,N05BA01,1,6,138,31,"14,77",IV
2021,17,N05BA01,2,2,12,7,"1,56",IV
2021,17,N05BA02,1,3,0,0,0,IV
2021,17,N05BC01,1,15,0,0,0,IV
2021,17,N05CD05,3,9,10,1,"0,66",IV
2021,17,N05CM02,2,13,66,5,"7,61",V
2021,17,N06BA01,3,8,11,2,"0,71",II
2021,17,N06BA07,1,3,0,0,0,IV
2021,17,N06BA12,1,13,213,9,"24,2",II
2021,17,N07BC01,1,18,0,0,0,IV
2021,17,N07XX04,2,12,0,0,0,II
2021,17,R05DA04,3,99,258,69,"0,91",III
2021,17,R05DA04,1,4,0,0,0,III
2021,17,R05FB02,1,16,0,0,0,III
2021,17,R05FB02,3,2,4,4,"0,25",III
2021,18,A07DA01,2,1,0,0,0,II
2021,18,N01AF01,3,16,0,0,0,V
2021,18,N02AA59,2,14,0,0,0,III
2021,18,N02AB01,2,17,86,17,"17,94",II
2021,18,N02AG01,3,16,0,0,0,II
2021,18,N02AG02,1,9,0,0,0,II
2021,18,N02AG02,2,10,20,6,"2,11",II
2021,18,N02AX01,2,13,0,0,0,II
2021,18,N02CA72,1,10,0,0,0,IV
2021,18,N05BA01,1,9,148,33,"16,41",IV
2021,18,N05CD02,1,2,0,0,0,IV
2021,18,N05CF02,3,17,2264,406,"257,07",IV
2021,18,N06AX27,2,1,0,0,0,IV
2021,18,N06AX27,2,14,0,0,0,IV
2021,18,N06BA11,3,8,0,0,0,II
2021,18,N06BA13,1,10,0,0,0,IV
2021,18,N07BC51,3,5,0,0,0,IV
2021,18,R05DA04,1,11,37,8,"3,73",III
2021,18,R05DA04,2,4,0,0,0,III
2021,18,R05DA09,3,14,0,0,0,V
2021,19,A07DA02,3,18,1,1,"0,13",II
2021,19,N01AH02,1,15,0,0,0,II
2021,19,N02AA01,2,99,842,195,"6,13",II
2021,19,N02AB01,2,13,102,17,"13,56",II
2021,19,N02AD01,2,5,0,0,0,III
2021,19,N02AG04,2,15,0,0,0,II
2021,19,N02AJ06,1,15,525,142,"67,48",III
2021,19,N02AJ09,2,16,76,12,"10,75",III
2021,19,N02AJ13,2,16,0,0,0,III
2021,19,N02AX06,3,11,126,13,"6,92",II
2021,19,N02AX06,2,17,25,7,"5,44",II
2021,19,N02CA72,1,2,0,0,0,IV
2021,19,N03AE01,2,15,130,13,"15,82",IV
2021,19,N05BA04,2,8,482,111,"60,54",IV
2021,19,N05BA06,1,17,12,2,"3,02",IV
2021,19,N05CD08,3,99,696,298,"2,51",IV
2021,19,N05CM02,1,16,288,35,"45,63",V
2021,19,N06BA01,2,1,0,0,0,II
2021,19,N06BA12,3,3,1289,283,"78,62",II
2021,19,N07BC02,2,6,2,1,"0,23",II
2021,20,A07DA01,2,12,0,0,0,II
2021,20,A08AA51,1,11,0,0,0,II
2021,20,M03BA02,1,99,0,0,0,IV
2021,20,M03BA52,2,4,0,0,0,IV
2021,20,N01AF01,2,17,0,0,0,V
2021,20,N01AH02,1,8,0,0,0,II
2021,20,N01AH51,2,4,0,0,0,II
2021,20,N02AB03,1,16,271,46,"34,78",II
2021,20,N02AC04,3,17,0,0,0,III
2021,20,N02AC54,2,14,0,0,0,III
2021,20,N02AG04,2,2,0,0,0,II
2021,20,N02BF02,1,8,211,24,"25,66",V
2021,20,N02CA72,2,12,0,0,0,IV
2021,20,N02CA72,3,15,0,0,0,IV
2021,20,N03AX24,3,10,0,0,0,II
2021,20,N05BA01,2,7,295,38,"33,83",IV
2021,20,N05CC01,1,14,0,0,0,V
2021,20,N05CF01,3,10,2421,414,"141,08",V
2021,20,N06BA01,1,99,93,11,"0,64",II
2021,20,N07BC02,2,10,108,6,"12,82",II
2021,21,N01AX14,2,18,0,0,0,IV
2021,21,N02AA01,2,5,14,9,"2,11",II
2021,21,N02AA03,3,1,0,0,0,II
2021,21,N02AA03,3,14,12,5,"0,68",II
2021,21,N02AA55,2,4,27,21,"3,51",II
2021,21,N02AC54,1,12,0,0,0,III
2021,21,N02AG04,3,99,0,0,0,II
2021,21,N02AJ09,2,15,51,8,"5,36",III
2021,21,N02AJ09,2,14,65,12,"7,4",III
2021,21,N02AJ13,2,13,0,0,0,III
2021,21,N02AX01,3,11,0,0,0,II
2021,21,N05BA01,2,3,4,4,"0,5",IV
2021,21,N05BA01,3,99,8564,1530,"29,79",IV
2021,21,N05CD02,3,3,0,0,0,IV
2021,21,N05CF01,2,3,0,0,0,V
2021,21,N06BA02,1,7,60,8,"6,55",II
2021,21,N07BC05,3,1,0,0,0,II
2021,21,N07BC51,3,14,0,0,0,IV
2021,21,R05DA04,2,1,0,0,0,III
2021,21,R05DA09,2,9,0,0,0,V
2021,22,N01AH01,2,3,0,0,0,II
2021,22,N02AA01,2,14,473,144,"63,42",II
2021,22,N02AA03,1,2,0,0,0,II
2021,22,N02AA55,2,10,53,24,"6,97",II
2021,22,N02AC04,3,10,0,0,0,III
2021,22,N02AG02,3,6,10,10,"0,71",II
2021,22,N02AJ09,3,5,0,0,0,III
2021,22,N02AX02,3,13,1494,262,"98,43",III
2021,22,N02BG10,3,8,3,1,"0,23",II
2021,22,N02CA72,3,15,0,0,0,IV
2021,22,N05BA02,2,9,0,0,0,IV
2021,22,N05CC01,1,10,0,0,0,V
2021,22,N05CF01,1,11,1054,181,"126,5",V
2021,22,N05CF02,3,2,0,0,0,IV
2021,22,N06BA02,2,10,60,10,"7,89",II
2021,22,N06BA02,1,14,1,1,"0,13",II
2021,22,N07BC01,1,15,19,2,"2,4",IV
2021,22,N07BC51,2,9,10,1,"1,47",IV
2021,22,R05DA20,3,1,67,63,"5,27",II
2021,22,R05FA02,3,6,165,141,"11,7",III
2021,23,A04AD10,1,8,0,0,0,II
2021,23,A07DA02,2,2,0,0,0,II
2021,23,M03BA02,1,1,0,0,0,IV
2021,23,N01AF01,2,11,0,0,0,V
2021,23,N02AA03,3,12,1,1,"0,12",II
2021,23,N02AJ09,2,18,6,2,"2,52",III
2021,23,N02AX01,2,7,0,0,0,II
2021,23,N02AX02,3,2,0,0,0,III
2021,23,N02AX06,3,4,0,0,0,II
2021,23,N05BA01,1,14,138,12,"33,3",IV
2021,23,N05BA05,1,17,0,0,0,IV
2021,23,N05BA06,1,7,0,0,0,IV
2021,23,N05CC01,1,9,0,0,0,V
2021,23,N05CD03,1,11,0,0,0,II
2021,23,N05CD03,2,17,0,0,0,II
2021,23,N05CD08,2,10,11,3,"2,79",IV
2021,23,N05CF02,2,9,406,80,"113,76",IV
2021,23,N06BA04,2,15,0,0,0,II
2021,23,N07BC01,1,18,0,0,0,IV
2021,23,R05DA20,3,12,2,2,"0,24",II
2021,24,A08AA51,3,12,0,0,0,II
2021,24,N01AH03,2,11,0,0,0,II
2021,24,N01AX03,3,6,0,0,0,IV
2021,24,N01AX14,2,18,0,0,0,IV
2021,24,N02AD01,2,2,0,0,0,III
2021,24,N02AD01,2,3,0,0,0,III
2021,24,N02AE01,3,14,115,26,"7,46",IV
2021,24,N02AJ09,2,10,80,11,"10,22",III
2021,24,N02BF02,2,10,591,55,"75,54",V
2021,24,N02BG10,3,3,0,0,0,II
2021,24,N03AX24,3,5,0,0,0,II
2021,24,N05BA02,2,15,0,0,0,IV
2021,24,N05BA04,3,9,330,94,"21,08",IV
2021,24,N05CF01,3,4,55,20,"3,74",V
2021,24,N05CM02,2,1,0,0,0,V
2021,24,N06BA02,2,5,91,22,"10,25",II
2021,24,N06BA02,1,3,94,38,"11,8",II
2021,24,N06BA13,3,3,0,0,0,IV
2021,24,N07BC51,2,99,454,15,"3,37",IV
2021,24,N07XX04,3,6,47,4,"2,33",II
2021,25,A03CA02,2,7,0,0,0,IV
2021,25,A07DA02,3,16,26,6,"2,03",II
2021,25,N01AH01,1,9,0,0,0,II
2021,25,N01AH03,1,12,0,0,0,II
2021,25,N01AH06,2,9,0,0,0,II
2021,25,N02AA05,1,15,1551,340,"191,58",II
2021,25,N02AB03,1,13,78,11,"9,58",II
2021,25,N02AC54,2,1,0,0,0,III
2021,25,N02AG01,1,5,0,0,0,II
2021,25,N02AG02,2,6,10,10,"1,39",II
2021,25,N02AJ13,3,12,0,0,0,III
2021,25,N05BA01,2,6,180,38,"25,1",IV
2021,25,N05BA04,1,15,1140,147,"140,81",IV
2021,25,N05BA08,2,17,0,0,0,IV
2021,25,N05BA12,2,14,230,22,"29,82",IV
2021,25,N05CD03,3,15,2,1,"0,12",II
2021,25,N06BA01,1,9,2,1,"0,3",II
2021,25,N06BA01,3,9,19,4,"1,47",II
2021,25,N06BA07,2,4,0,0,0,IV
2021,25,R05FB02,3,3,0,0,0,III
2021,3,A03CA02,2,17,0,0,0,IV
2021,3,N01AH51,3,11,0,0,0,II
2021,3,N02AA01,2,13,91,25,9,II
2021,3,N02AA03,1,6,0,0,0,II
2021,3,N02AD01,3,99,0,0,0,III
2021,3,N02AG01,1,16,0,0,0,II
2021,3,N02AG02,3,6,76,13,"2,44",II
2021,3,N02AG02,3,8,59,22,"2,39",II
2021,3,N02AX01,1,3,0,0,0,II
2021,3,N05BA01,2,10,702,93,"58,64",IV
2021,3,N05BC01,2,99,0,0,0,IV
2021,3,N05CC01,2,13,0,0,0,V
2021,3,N05CD03,1,1,0,0,0,II
2021,3,N05CF01,3,14,6454,1191,"342,79",V
2021,3,N06BA02,2,11,91,18,"7,83",II
2021,3,N06BA02,1,17,0,0,0,II
2021,3,N07BC01,1,13,74,3,"7,5",IV
2021,3,N07XX04,2,8,2,1,"0,17",II
2021,3,N07XX59,3,14,0,0,0,V
2021,3,R05FA02,1,12,254,212,"22,54",III
2021,4,M03BA02,2,10,0,0,0,IV
2021,4,N01AH06,2,9,0,0,0,II
2021,4,N02AA03,2,17,0,0,0,II
2021,4,N02AA05,3,6,681,344,"38,79",II
2021,4,N02AA05,1,11,1517,371,"154,48",II
2021,4,N02AB03,1,12,52,9,"5,45",II
2021,4,N02AJ13,1,8,0,0,0,III
2021,4,N03AA02,3,6,0,0,0,IV
2021,4,N03AA02,2,6,0,0,0,IV
2021,4,N05BA01,3,9,356,89,"20,94",IV
2021,4,N05BA08,1,10,0,0,0,IV
2021,4,N05BC01,3,15,0,0,0,IV
2021,4,N05CD03,2,18,0,0,0,II
2021,4,N05CF01,3,12,3310,641,"176,15",V
2021,4,N06BA04,3,1,7,1,"0,4",II
2021,4,N06BA07,2,8,10,3,"1,17",IV
2021,4,N06BA12,3,17,0,0,0,II
2021,4,N07BC01,3,17,0,0,0,IV
2021,4,N07BC02,3,15,46,6,"2,51",II
2021,4,R05DA20,1,2,32,28,"3,36",II
2021,5,A04AD10,3,10,0,0,0,II
2021,5,N01AH51,1,1,0,0,0,II
2021,5,N01AH51,2,13,0,0,0,II
2021,5,N01AX03,3,17,0,0,0,IV
2021,5,N02AA01,1,7,110,35,"6,62",II
2021,5,N02AA01,3,8,177,81,"6,41",II
2021,5,N02AB01,3,15,39,21,"1,54",II
2021,5,N02AD01,3,6,0,0,0,III
2021,5,N02AD01,1,16,0,0,0,III
2021,5,N02AG04,1,8,0,0,0,II
2021,5,N03AE01,3,6,147,12,"4,38",IV
2021,5,N05CC01,3,18,0,0,0,V
2021,5,N05CC01,3,5,0,0,0,V
2021,5,N05CD03,1,9,0,0,0,II
2021,5,N05CD03,3,14,5,1,"0,21",II
2021,5,N06BA01,2,17,0,0,0,II
2021,5,N06BA07,1,10,17,5,"1,14",IV
2021,5,N07BC02,1,2,0,0,0,II
2021,5,N07BC51,2,99,331,18,"1,44",IV
2021,5,R05DA04,2,7,27,10,"1,76",III
2021,6,N01AH02,1,18,0,0,0,II
2021,6,N02AA03,3,18,0,0,0,II
2021,6,N02AA59,2,11,0,0,0,III
2021,6,N02AG01,2,16,0,0,0,II
2021,6,N02AG02,2,7,19,10,"1,64",II
2021,6,N02AX06,1,8,37,5,"3,35",II
2021,6,N02CA72,2,14,0,0,0,IV
2021,6,N03AA02,1,2,0,0,0,IV
2021,6,N03AA02,1,5,0,0,0,IV
2021,6,N05BA08,3,1,0,0,0,IV
2021,6,N05BA09,3,11,8,2,"0,34",IV
2021,6,N05CC01,1,16,0,0,0,V
2021,6,N05CD03,3,11,0,0,0,II
2021,6,N05CD08,3,6,51,17,"2,08",IV
2021,6,N05CD08,3,8,32,19,"1,5",IV
2021,6,N06BA04,1,3,2893,495,"252,53",II
2021,6,N07BC01,2,18,0,0,0,IV
2021,6,N07BC02,1,3,0,0,0,II
2021,6,N07BC51,3,4,0,0,0,IV
2021,6,N07XX59,2,10,0,0,0,V
2021,7,A07DA02,3,11,0,0,0,II
2021,7,A08AA51,1,16,0,0,0,II
2021,7,N01AH01,1,15,0,0,0,II
2021,7,N01AH06,1,8,0,0,0,II
2021,7,N01AH06,3,11,0,0,0,II
2021,7,N01AH51,3,18,0,0,0,II
2021,7,N02AA03,1,12,9,3,"1,47",II
2021,7,N02AA03,3,13,2,2,"0,18",II
2021,7,N02AB02,2,17,0,0,0,II
2021,7,N02AB03,1,1,0,0,0,II
2021,7,N02AD01,3,5,0,0,0,III
2021,7,N02AX01,3,2,0,0,0,II
2021,7,N02AX02,1,10,185,45,"29,36",III
2021,7,N05BA02,1,11,0,0,0,IV
2021,7,N05BA08,2,99,0,0,0,IV
2021,7,N05CD02,2,99,103,18,"1,04",IV
2021,7,N06BA02,3,1,0,0,0,II
2021,7,N07BC05,2,99,0,0,0,II
2021,7,N07BC05,3,8,0,0,0,II
2021,7,N07BC05,3,15,0,0,0,II
2021,8,A07DA02,1,12,1,1,"0,12",II
2021,8,A08AA51,2,12,0,0,0,II
2021,8,N01AX14,1,99,7,3,"0,06",IV
2021,8,N02AA01,3,7,117,45,"7,91",II
2021,8,N02AG04,2,2,0,0,0,II
2021,8,N02BF02,2,16,918,94,"132,09",V
2021,8,N03AX24,1,11,0,0,0,II
2021,8,N05BA12,1,3,0,0,0,IV
2021,8,N05CD03,2,8,0,0,0,II
2021,8,N06AX27,3,2,0,0,0,IV
2021,8,N06BA11,1,11,0,0,0,II
2021,8,N06BA12,3,18,0,0,0,II
2021,8,N07BC01,3,5,0,0,0,IV
2021,8,N07BC05,3,13,0,0,0,II
2021,8,N07BC51,2,8,59,3,"9,07",IV
2021,8,N07XX04,2,13,0,0,0,II
2021,8,R05DA20,1,4,3,3,"0,43",II
2021,8,R05FA02,2,17,109,74,"23,01",III
2021,8,R05FA02,2,2,29,27,"4,3",III
2021,8,R05FA02,3,13,310,274,"20,45",III
2021,9,A08AA51,3,4,0,0,0,II
2021,9,M03BA02,1,10,0,0,0,IV
2021,9,N02AA05,1,4,5,3,"3,09",II
2021,9,N02AA55,3,15,19,12,"4,55",II
2021,9,N02AB02,1,99,0,0,0,II
2021,9,N02AC54,3,5,0,0,0,III
2021,9,N05BA01,2,12,44,15,"20,5",IV
2021,9,N05BA02,1,13,0,0,0,IV
2021,9,N05BA08,1,14,0,0,0,IV
2021,9,N05CD08,2,15,2,1,"0,95",IV
2021,9,N05CF02,1,5,0,0,0,IV
2021,9,N06BA04,2,16,0,0,0,II
2021,9,N06BA07,3,4,0,0,0,IV
2021,9,N06BA11,1,14,0,0,0,II
2021,9,N06BA13,2,11,0,0,0,IV
2021,9,N07BC02,1,4,0,0,0,II
2021,9,N07BC05,2,4,0,0,0,II
2021,9,N07BC51,2,18,0,0,0,IV
2021,9,N07BC51,2,10,1,1,"0,54",IV
2021,9,R05FB02,1,11,0,0,0,III
2022,0,A07DA01,2,18,0,0,0,II
2022,0,N01AH51,2,8,0,0,0,II
2022,0,N02AB01,1,2,14,14,"0,04",II
2022,0,N02AB02,1,11,0,0,0,II
2022,0,N02AB03,3,16,12336,2379,"25,55",II
2022,0,N02AE01,1,9,1153,180,"3,54",IV
2022,0,N02AG01,2,13,17,4,"0,06",II
2022,0,N02AJ09,1,15,3142,570,"12,05",III
2022,0,N02BF02,2,8,13589,1330,"41,43",V
2022,0,N03AE01,1,10,3725,340,"11,11",IV
2022,0,N05BA01,3,5,3251,888,"5,62",IV
2022,0,N05BA04,2,14,56247,9412,"206,36",IV
2022,0,N05CD03,1,10,60,8,"0,18",II
2022,0,N05CF02,3,18,123369,15665,"459,26",IV
2022,0,N05CF02,2,13,47664,8448,"167,74",IV
2022,0,N05CF02,1,14,29123,5118,"108,81",IV
2022,0,N05CM02,2,14,2617,255,"9,6",V
2022,0,N06AX27,3,13,0,0,0,IV
2022,0,N07BC05,1,5,0,0,0,II
2022,0,R05DA04,1,13,1076,209,"3,77",III
2022,1,A07DA01,1,2,0,0,0,II
2022,1,A07DA02,2,18,23,6,"0,76",II
2022,1,N01AF01,1,9,0,0,0,V
2022,1,N01AX14,2,7,0,0,0,IV
2022,1,N01AX14,2,8,0,0,0,IV
2022,1,N02AA05,2,12,12450,4120,"165,6",II
2022,1,N02AB01,3,15,481,149,"4,89",II
2022,1,N02AB01,2,7,115,50,"1,16",II
2022,1,N02AB02,3,7,0,0,0,II
2022,1,N02AG01,2,10,7,2,"0,09",II
2022,1,N02AX01,1,12,0,0,0,II
2022,1,N02BF02,2,17,4720,412,"162,5",V
2022,1,N02BF02,2,4,57,10,"0,85",V
2022,1,N05CD03,3,18,6,3,"0,13",II
2022,1,N05CD03,1,13,5,2,"0,08",II
2022,1,N06AX27,2,12,0,0,0,IV
2022,1,N06BA01,3,12,71,12,"0,47",II
2022,1,N06BA07,1,18,4,1,"0,25",IV
2022,1,N06BA11,3,8,0,0,0,II
2022,1,R05DA09,2,14,0,0,0,V
2022,10,A03CA02,3,10,0,0,0,IV
2022,10,M03BA52,2,18,0,0,0,IV
2022,10,M03BA52,3,99,0,0,0,IV
2022,10,N01AF01,2,18,0,0,0,V
2022,10,N01AH02,3,18,0,0,0,II
2022,10,N01AH51,1,10,0,0,0,II
2022,10,N02AA59,1,15,0,0,0,III
2022,10,N02AC54,3,15,0,0,0,III
2022,10,N02AG01,3,3,0,0,0,II
2022,10,N02AX06,3,1,0,0,0,II
2022,10,N02BG10,2,3,0,0,0,II
2022,10,N03AE01,1,99,513,66,"6,33",IV
2022,10,N05BA02,3,1,0,0,0,IV
2022,10,N05BA06,2,7,7,2,"1,51",IV
2022,10,N05BA08,2,2,0,0,0,IV
2022,10,N05CD02,2,9,0,0,0,IV
2022,10,N05CD02,3,99,108,16,"0,68",IV
2022,10,N06BA01,3,15,4,1,"0,42",II
2022,10,N06BA01,3,7,1,1,"0,1",II
2022,10,R05FA02,3,18,150,118,"28,91",III
2022,12,A07DA01,2,17,0,0,0,II
2022,12,N01AH06,3,9,0,0,0,II
2022,12,N01AX14,2,9,0,0,0,IV
2022,12,N02AA01,3,99,26924,7756,"19,2",II
2022,12,N02AA55,3,5,161,89,"2,03",II
2022,12,N02AB01,1,12,64,18,"1,47",II
2022,12,N02AB03,2,9,157,18,"3,57",II
2022,12,N02AJ08,2,15,0,0,0,III
2022,12,N02AX01,2,10,0,0,0,II
2022,12,N03AA02,2,17,20,4,"0,95",IV
2022,12,N03AX24,3,14,0,0,0,II
2022,12,N05BA06,1,14,216,31,"6,28",IV
2022,12,N05BA12,3,16,1247,184,"19,87",IV
2022,12,N05CD02,3,99,293,72,"0,21",IV
2022,12,N05CD03,1,9,0,0,0,II
2022,12,N05CD05,3,10,0,0,0,IV
2022,12,N05CD08,2,10,54,26,"1,23",IV
2022,12,N06BA12,1,8,3816,424,"81,69",II
2022,12,N07BC51,2,13,36,2,"0,97",IV
2022,12,N07XX59,3,1,0,0,0,V
2022,13,M03BA02,2,9,0,0,0,IV
2022,13,N01AH03,3,2,0,0,0,II
2022,13,N01AX14,2,18,0,0,0,IV
2022,13,N02AB03,2,17,337,59,"59,92",II
2022,13,N02AG02,2,4,0,0,0,II
2022,13,N02AG02,1,7,23,18,"2,09",II
2022,13,N02AJ09,1,13,104,19,"10,69",III
2022,13,N02CA72,1,15,0,0,0,IV
2022,13,N05BA09,1,7,25,3,"2,28",IV
2022,13,N05CD03,1,15,0,0,0,II
2022,13,N05CD08,2,7,33,8,"3,1",IV
2022,13,N06AX27,2,4,0,0,0,IV
2022,13,N06BA02,1,8,315,47,"30,54",II
2022,13,N06BA02,1,4,63,24,"5,98",II
2022,13,N06BA04,1,13,429,27,"44,1",II
2022,13,N06BA11,2,2,0,0,0,II
2022,13,N06BA11,3,17,0,0,0,II
2022,13,N07BC02,1,8,12,1,"1,16",II
2022,13,N07BC51,2,2,0,0,0,IV
2022,13,N07XX59,3,7,0,0,0,V
2022,14,M03BA02,3,9,0,0,0,IV
2022,14,M03BA52,3,11,0,0,0,IV
2022,14,N01AH03,2,3,0,0,0,II
2022,14,N01AH51,2,4,0,0,0,II
2022,14,N01AX14,1,99,1,1,0,IV
2022,14,N02AA59,1,2,0,0,0,III
2022,14,N02AB01,2,2,0,0,0,II
2022,14,N02AJ13,3,4,0,0,0,III
2022,14,N03AE01,3,7,799,97,"6,04",IV
2022,14,N03AX24,2,8,0,0,0,II
2022,14,N05BA01,1,10,4022,488,"72,68",IV
2022,14,N06BA01,2,11,40,13,"0,74",II
2022,14,N06BA07,1,8,147,32,"2,47",IV
2022,14,N06BA13,1,17,0,0,0,IV
2022,14,N07BC02,3,11,480,37,"4,37",II
2022,14,N07BC02,1,18,208,19,"12,85",II
2022,14,N07XX59,3,7,0,0,0,V
2022,14,R05DA04,2,11,146,24,"2,7",III
2022,14,R05DA09,2,5,0,0,0,V
2022,14,R05DA20,2,7,82,70,"1,28",II
2022,17,A07DA02,1,1,0,0,0,II
2022,17,M03BA02,3,10,0,0,0,IV
2022,17,N01AH03,3,15,0,0,0,II
2022,17,N01AH06,2,5,0,0,0,II
2022,17,N01AH06,2,18,0,0,0,II
2022,17,N02AA03,1,8,0,0,0,II
2022,17,N02AA03,2,3,0,0,0,II
2022,17,N02AD01,3,8,0,0,0,III
2022,17,N02AE01,1,11,53,12,"5,69",IV
2022,17,N02AX02,3,5,10,8,"0,64",III
2022,17,N02AX02,3,17,361,53,"37,98",III
2022,17,N05BA09,3,5,29,2,"1,85",IV
2022,17,N05CF02,2,9,670,98,"89,97",IV
2022,17,N05CM02,2,2,0,0,0,V
2022,17,N05CM02,3,9,13,3,"0,86",V
2022,17,N06BA04,1,4,2172,350,"279,75",II
2022,17,N06BA11,3,11,0,0,0,II
2022,17,N06BA12,3,7,4300,360,"236,19",II
2022,17,N07XX04,2,2,0,0,0,II
2022,17,N07XX59,2,4,0,0,0,V
2022,18,A03CA02,3,10,0,0,0,IV
2022,18,A04AD10,3,14,0,0,0,II
2022,18,A07DA02,1,14,0,0,0,II
2022,18,N01AH02,2,14,0,0,0,II
2022,18,N02AA01,1,17,200,44,"46,99",II
2022,18,N02AA05,2,6,399,161,"41,5",II
2022,18,N02AB03,3,1,0,0,0,II
2022,18,N02AG01,3,1,0,0,0,II
2022,18,N02AG01,1,16,0,0,0,II
2022,18,N02AG02,1,14,13,8,"1,61",II
2022,18,N02BF02,1,16,517,49,"68,37",V
2022,18,N02BG10,1,6,1,1,"0,1",II
2022,18,N03AX24,3,7,0,0,0,II
2022,18,N05BA01,2,7,143,32,"14,19",IV
2022,18,N05BA09,1,4,59,8,"6,73",IV
2022,18,N05CC01,3,6,0,0,0,V
2022,18,N06AX27,2,1,0,0,0,IV
2022,18,N06BA02,3,4,42,13,"2,46",II
2022,18,N06BA12,2,99,7278,892,"47,58",II
2022,18,R05DA20,3,8,20,15,"1,09",II
2022,19,A04AD10,3,99,0,0,0,II
2022,19,A07DA01,1,17,0,0,0,II
2022,19,A07DA02,3,11,7,3,"0,39",II
2022,19,N01AX03,2,15,0,0,0,IV
2022,19,N02AA01,2,5,3,3,"0,46",II
2022,19,N02AA05,3,18,9010,1323,"1140,94",II
2022,19,N02AA55,2,12,264,96,"29,23",II
2022,19,N02AB03,1,5,0,0,0,II
2022,19,N02AE01,3,5,0,0,0,IV
2022,19,N02AG04,1,3,0,0,0,II
2022,19,N02AJ06,1,6,63,46,"6,91",III
2022,19,N05BA02,1,11,0,0,0,IV
2022,19,N05BA02,1,10,0,0,0,IV
2022,19,N05BC01,3,11,0,0,0,IV
2022,19,N05CC01,3,6,0,0,0,V
2022,19,N05CD08,3,13,35,16,"2,23",IV
2022,19,N06BA07,3,8,41,8,"2,43",IV
2022,19,N07BC02,1,14,30,3,"4,17",II
2022,19,N07BC02,2,17,7,3,"1,46",II
2022,19,N07BC51,1,9,211,7,"26,52",IV
2022,20,A07DA01,2,9,0,0,0,II
2022,20,A07DA02,2,8,0,0,0,II
2022,20,N01AX03,2,3,0,0,0,IV
2022,20,N02AA05,2,5,174,93,"29,7",II
2022,20,N02AA59,2,17,0,0,0,III
2022,20,N02AA59,3,12,0,0,0,III
2022,20,N02AB02,2,14,0,0,0,II
2022,20,N02AJ06,1,6,98,65,"11,47",III
2022,20,N02AX02,2,5,2,2,"0,34",III
2022,20,N02AX02,2,12,549,82,"58,88",III
2022,20,N05BA01,1,15,313,71,"33,09",IV
2022,20,N06AX27,2,17,0,0,0,IV
2022,20,N06BA01,1,18,0,0,0,II
2022,20,N06BA07,2,99,352,76,"2,47",IV
2022,20,N06BA11,3,16,0,0,0,II
2022,20,N06BA12,2,16,0,0,0,II
2022,20,N06BA13,3,6,0,0,0,IV
2022,20,N07BC01,1,7,62,3,"6,46",IV
2022,20,N07BC02,2,3,0,0,0,II
2022,20,R05FB02,1,5,0,0,0,III
